Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: 82.35209558281322, time: 47.2
steps: 2224975, episodes: 89000, mean episode reward: 159.34351456021764, time: 76.52
steps: 2249975, episodes: 90000, mean episode reward: 158.60435502189276, time: 76.211
steps: 2274975, episodes: 91000, mean episode reward: 162.28702052153164, time: 78.76
steps: 2299975, episodes: 92000, mean episode reward: 149.5389341143563, time: 77.14
steps: 2324975, episodes: 93000, mean episode reward: 156.78672959867427, time: 76.757
steps: 2349975, episodes: 94000, mean episode reward: 168.17297392872328, time: 77.799
steps: 2374975, episodes: 95000, mean episode reward: 155.11856471942588, time: 77.087
steps: 2399975, episodes: 96000, mean episode reward: 157.08731736152788, time: 76.493
steps: 2424975, episodes: 97000, mean episode reward: 154.94825548545532, time: 76.987
steps: 2449975, episodes: 98000, mean episode reward: 163.85978899071557, time: 77.553
steps: 2474975, episodes: 99000, mean episode reward: 166.41365534279024, time: 76.92
steps: 2499975, episodes: 100000, mean episode reward: 171.39881542394764, time: 77.795
steps: 2524975, episodes: 101000, mean episode reward: 183.39006002123432, time: 77.364
steps: 2549975, episodes: 102000, mean episode reward: 186.53529397019366, time: 77.372
steps: 2574975, episodes: 103000, mean episode reward: 198.77786076053962, time: 78.004
steps: 2599975, episodes: 104000, mean episode reward: 199.10951135516262, time: 78.286
steps: 2624975, episodes: 105000, mean episode reward: 205.78332365974418, time: 77.878
steps: 2649975, episodes: 106000, mean episode reward: 209.56454772898573, time: 77.623
steps: 2674975, episodes: 107000, mean episode reward: 222.12191012404267, time: 78.018
steps: 2699975, episodes: 108000, mean episode reward: 222.34857220146185, time: 77.778
steps: 2724975, episodes: 109000, mean episode reward: 219.57938671859256, time: 77.685
steps: 2749975, episodes: 110000, mean episode reward: 217.65218085766293, time: 77.872
steps: 2774975, episodes: 111000, mean episode reward: 219.10099451657345, time: 77.682
steps: 2799975, episodes: 112000, mean episode reward: 218.56066156405473, time: 78.243
steps: 2824975, episodes: 113000, mean episode reward: 219.98600233483296, time: 78.227
steps: 2849975, episodes: 114000, mean episode reward: 215.68068422415038, time: 78.245
steps: 2874975, episodes: 115000, mean episode reward: 220.9214639157828, time: 77.617
steps: 2899975, episodes: 116000, mean episode reward: 222.22490296144423, time: 78.196
steps: 2924975, episodes: 117000, mean episode reward: 222.60480365056137, time: 78.02
steps: 2949975, episodes: 118000, mean episode reward: 219.2953746121712, time: 79.09
steps: 2974975, episodes: 119000, mean episode reward: 226.97011650438978, time: 78.774
steps: 2999975, episodes: 120000, mean episode reward: 232.39459592439218, time: 78.071
steps: 3024975, episodes: 121000, mean episode reward: 225.71551541929, time: 78.754
steps: 3049975, episodes: 122000, mean episode reward: 236.16623513922804, time: 79.259
steps: 3074975, episodes: 123000, mean episode reward: 233.08678507803208, time: 77.713
steps: 3099975, episodes: 124000, mean episode reward: 241.6410170099114, time: 78.904
steps: 3124975, episodes: 125000, mean episode reward: 229.33272291453184, time: 77.615
steps: 3149975, episodes: 126000, mean episode reward: 245.87581684806793, time: 78.927
steps: 3174975, episodes: 127000, mean episode reward: 248.31533203589578, time: 78.738
steps: 3199975, episodes: 128000, mean episode reward: 252.56289296273482, time: 78.855
steps: 3224975, episodes: 129000, mean episode reward: 252.16932990015187, time: 77.646
steps: 3249975, episodes: 130000, mean episode reward: 239.39706175031057, time: 78.048
steps: 3274975, episodes: 131000, mean episode reward: 251.8340465813383, time: 78.755
steps: 3299975, episodes: 132000, mean episode reward: 248.357850632459, time: 78.221
steps: 3324975, episodes: 133000, mean episode reward: 250.95870589944897, time: 77.919
steps: 3349975, episodes: 134000, mean episode reward: 260.8487746719841, time: 78.401
steps: 3374975, episodes: 135000, mean episode reward: 266.502717166429, time: 78.875
steps: 3399975, episodes: 136000, mean episode reward: 262.89949315079303, time: 78.717
steps: 3424975, episodes: 137000, mean episode reward: 275.56365887512743, time: 79.454
steps: 3449975, episodes: 138000, mean episode reward: 276.99294810257817, time: 78.197
steps: 3474975, episodes: 139000, mean episode reward: 284.8780611695944, time: 79.345
steps: 3499975, episodes: 140000, mean episode reward: 282.9204236720962, time: 78.243
steps: 3524975, episodes: 141000, mean episode reward: 279.7306587240561, time: 79.163
steps: 3549975, episodes: 142000, mean episode reward: 282.37262075046414, time: 78.64
steps: 3574975, episodes: 143000, mean episode reward: 287.0227543737458, time: 78.744
steps: 3599975, episodes: 144000, mean episode reward: 283.24952827782494, time: 78.819
steps: 3624975, episodes: 145000, mean episode reward: 285.8609884363245, time: 78.263
steps: 3649975, episodes: 146000, mean episode reward: 285.02773168307795, time: 79.128
steps: 3674975, episodes: 147000, mean episode reward: 287.5306541440636, time: 79.359
steps: 3699975, episodes: 148000, mean episode reward: 285.71051260034324, time: 78.487
steps: 3724975, episodes: 149000, mean episode reward: 281.1224348520907, time: 78.415
steps: 3749975, episodes: 150000, mean episode reward: 288.3595254309594, time: 78.832
steps: 3774975, episodes: 151000, mean episode reward: 290.07706193762124, time: 78.329
steps: 3799975, episodes: 152000, mean episode reward: 284.6323990139701, time: 79.185
steps: 3824975, episodes: 153000, mean episode reward: 285.2580000482319, time: 78.287
steps: 3849975, episodes: 154000, mean episode reward: 292.34565582121, time: 79.128
steps: 3874975, episodes: 155000, mean episode reward: 285.42469644033844, time: 78.643
steps: 3899975, episodes: 156000, mean episode reward: 284.68943958121775, time: 79.339
steps: 3924975, episodes: 157000, mean episode reward: 279.1071079538374, time: 79.24
steps: 3949975, episodes: 158000, mean episode reward: 285.203201575067, time: 79.417
steps: 3974975, episodes: 159000, mean episode reward: 290.29361187220536, time: 78.811
steps: 3999975, episodes: 160000, mean episode reward: 285.49352506095386, time: 78.88
steps: 4024975, episodes: 161000, mean episode reward: 288.3150031010796, time: 78.416
steps: 4049975, episodes: 162000, mean episode reward: 286.7598502552085, time: 79.01
steps: 4074975, episodes: 163000, mean episode reward: 282.8111252666571, time: 78.68
steps: 4099975, episodes: 164000, mean episode reward: 279.05692285847806, time: 79.346
steps: 4124975, episodes: 165000, mean episode reward: 290.56494438818083, time: 79.034
steps: 4149975, episodes: 166000, mean episode reward: 295.87757429007394, time: 79.465
steps: 4174975, episodes: 167000, mean episode reward: 297.24570731905465, time: 79.369
steps: 4199975, episodes: 168000, mean episode reward: 291.312413923337, time: 78.174
steps: 4224975, episodes: 169000, mean episode reward: 296.358955037269, time: 78.461
steps: 4249975, episodes: 170000, mean episode reward: 297.0352166307865, time: 78.659
steps: 4274975, episodes: 171000, mean episode reward: 298.3103371249633, time: 79.491
steps: 4299975, episodes: 172000, mean episode reward: 299.1759302237029, time: 78.194
steps: 4324975, episodes: 173000, mean episode reward: 305.28867163899224, time: 79.528
steps: 4349975, episodes: 174000, mean episode reward: 299.416851975676, time: 79.095
steps: 4374975, episodes: 175000, mean episode reward: 302.18630951208723, time: 79.41
steps: 4399975, episodes: 176000, mean episode reward: 300.30225113416174, time: 77.919
steps: 4424975, episodes: 177000, mean episode reward: 297.5074415421353, time: 78.281
steps: 4449975, episodes: 178000, mean episode reward: 296.6714187181571, time: 78.861
steps: 4474975, episodes: 179000, mean episode reward: 307.13509367505503, time: 79.627
steps: 4499975, episodes: 180000, mean episode reward: 303.8715699770831, time: 84.791
steps: 4524975, episodes: 181000, mean episode reward: 303.9581010009556, time: 89.169
steps: 4549975, episodes: 182000, mean episode reward: 299.28763301141595, time: 89.066
steps: 4574975, episodes: 183000, mean episode reward: 298.83049498756895, time: 85.03
steps: 4599975, episodes: 184000, mean episode reward: 306.4951697305833, time: 81.139
steps: 4624975, episodes: 185000, mean episode reward: 306.7022896968909, time: 81.193
steps: 4649975, episodes: 186000, mean episode reward: 303.7251635976271, time: 82.308
steps: 4674975, episodes: 187000, mean episode reward: 301.8188566297162, time: 88.464
steps: 4699975, episodes: 188000, mean episode reward: 308.3943049931934, time: 87.91
steps: 4724975, episodes: 189000, mean episode reward: 310.5069152007646, time: 79.54
steps: 4749975, episodes: 190000, mean episode reward: 309.40534512984954, time: 79.508
steps: 4774975, episodes: 191000, mean episode reward: 308.7363826466228, time: 85.132
steps: 4799975, episodes: 192000, mean episode reward: 308.25299755546706, time: 79.438
steps: 4824975, episodes: 193000, mean episode reward: 300.7473512133943, time: 78.423
steps: 4849975, episodes: 194000, mean episode reward: 312.03680662306994, time: 83.731
steps: 4874975, episodes: 195000, mean episode reward: 312.29313776533934, time: 83.371
steps: 4899975, episodes: 196000, mean episode reward: 328.71749362854575, time: 83.096
steps: 4924975, episodes: 197000, mean episode reward: 325.5984592740779, time: 84.876
steps: 4949975, episodes: 198000, mean episode reward: 323.3009786466269, time: 82.89
steps: 4974975, episodes: 199000, mean episode reward: 329.1610857291523, time: 85.314
steps: 4999975, episodes: 200000, mean episode reward: 329.26888799714925, time: 86.711
steps: 5024975, episodes: 201000, mean episode reward: 325.6322171315378, time: 82.224
steps: 5049975, episodes: 202000, mean episode reward: 331.85581842803083, time: 84.865
steps: 5074975, episodes: 203000, mean episode reward: 328.69656426625653, time: 83.487
steps: 5099975, episodes: 204000, mean episode reward: 330.28339647444363, time: 82.752
steps: 5124975, episodes: 205000, mean episode reward: 339.6472157481899, time: 88.062
steps: 5149975, episodes: 206000, mean episode reward: 339.1513772725008, time: 83.916
steps: 5174975, episodes: 207000, mean episode reward: 347.15072206086285, time: 84.664
steps: 5199975, episodes: 208000, mean episode reward: 340.89939727888157, time: 86.002
steps: 5224975, episodes: 209000, mean episode reward: 353.4386350349843, time: 88.085
steps: 5249975, episodes: 210000, mean episode reward: 347.590166492174, time: 81.263
steps: 5274975, episodes: 211000, mean episode reward: 353.8717954155317, time: 85.28
steps: 5299975, episodes: 212000, mean episode reward: 361.34133498456305, time: 83.886
steps: 5324975, episodes: 213000, mean episode reward: 354.306217973312, time: 84.926
steps: 5349975, episodes: 214000, mean episode reward: 363.97529569203306, time: 86.472
steps: 5374975, episodes: 215000, mean episode reward: 357.560767478261, time: 85.597
steps: 5399975, episodes: 216000, mean episode reward: 357.8609512154683, time: 84.332
steps: 5424975, episodes: 217000, mean episode reward: 362.09266429606413, time: 85.448
steps: 5449975, episodes: 218000, mean episode reward: 365.2065772839404, time: 86.115
steps: 5474975, episodes: 219000, mean episode reward: 366.94625633447265, time: 84.637
steps: 5499975, episodes: 220000, mean episode reward: 363.23335347111004, time: 89.41
steps: 5524975, episodes: 221000, mean episode reward: 362.8453428845156, time: 83.862
steps: 5549975, episodes: 222000, mean episode reward: 372.86791127548935, time: 84.062
steps: 5574975, episodes: 223000, mean episode reward: 362.1009543328887, time: 83.941
steps: 5599975, episodes: 224000, mean episode reward: 368.3380124419831, time: 85.553
steps: 5624975, episodes: 225000, mean episode reward: 367.62822489790767, time: 89.404
steps: 5649975, episodes: 226000, mean episode reward: 373.7057177617169, time: 94.671
steps: 5674975, episodes: 227000, mean episode reward: 372.60743186781195, time: 83.77
steps: 5699975, episodes: 228000, mean episode reward: 370.63204173292047, time: 84.541
steps: 5724975, episodes: 229000, mean episode reward: 361.023095000574, time: 81.966
steps: 5749975, episodes: 230000, mean episode reward: 366.02646654606025, time: 83.07
steps: 5774975, episodes: 231000, mean episode reward: 360.92471915144193, time: 86.376
steps: 5799975, episodes: 232000, mean episode reward: 368.4720467393649, time: 85.931
steps: 5824975, episodes: 233000, mean episode reward: 372.4771587117894, time: 82.054
steps: 5849975, episodes: 234000, mean episode reward: 374.0366376950876, time: 82.984
steps: 5874975, episodes: 235000, mean episode reward: 374.941519924041, time: 85.18
steps: 5899975, episodes: 236000, mean episode reward: 374.20211062206494, time: 83.359
steps: 5924975, episodes: 237000, mean episode reward: 374.5911038820506, time: 86.679
steps: 5949975, episodes: 238000, mean episode reward: 374.52401863676954, time: 83.805
steps: 5974975, episodes: 239000, mean episode reward: 372.4205706623981, time: 87.286
steps: 5999975, episodes: 240000, mean episode reward: 376.4873552616701, time: 85.666
steps: 6024975, episodes: 241000, mean episode reward: 383.3570377411808, time: 82.608
steps: 6049975, episodes: 242000, mean episode reward: 385.9640995778283, time: 86.584
steps: 6074975, episodes: 243000, mean episode reward: 383.2016429983912, time: 82.626
steps: 6099975, episodes: 244000, mean episode reward: 385.4645513564166, time: 84.028
steps: 6124975, episodes: 245000, mean episode reward: 380.9233988695339, time: 85.792
steps: 6149975, episodes: 246000, mean episode reward: 383.1038676319738, time: 79.721
steps: 6174975, episodes: 247000, mean episode reward: 384.79790903289233, time: 78.989
steps: 6199975, episodes: 248000, mean episode reward: 385.4017851397713, time: 79.037
steps: 6224975, episodes: 249000, mean episode reward: 379.66124363176743, time: 80.001
steps: 6249975, episodes: 250000, mean episode reward: 387.4312412902765, time: 79.848
steps: 6274975, episodes: 251000, mean episode reward: 387.56604781175884, time: 80.935
steps: 6299975, episodes: 252000, mean episode reward: 383.5997455745187, time: 79.78
steps: 6324975, episodes: 253000, mean episode reward: 384.1952400873543, time: 79.5
steps: 6349975, episodes: 254000, mean episode reward: 385.5427135357365, time: 79.77
steps: 6374975, episodes: 255000, mean episode reward: 382.48348205471757, time: 79.523
steps: 6399975, episodes: 256000, mean episode reward: 386.9705734791639, time: 79.033
steps: 6424975, episodes: 257000, mean episode reward: 389.0231961647933, time: 79.278
steps: 6449975, episodes: 258000, mean episode reward: 383.87612330395007, time: 79.454
steps: 6474975, episodes: 259000, mean episode reward: 381.2609101657367, time: 78.994
steps: 6499975, episodes: 260000, mean episode reward: 385.58664547189545, time: 79.021
steps: 6524975, episodes: 261000, mean episode reward: 376.3001447818592, time: 79.859
steps: 6549975, episodes: 262000, mean episode reward: 388.03750290219034, time: 79.35
steps: 6574975, episodes: 263000, mean episode reward: 382.85759869124763, time: 79.864
steps: 6599975, episodes: 264000, mean episode reward: 381.31430434517597, time: 78.332
steps: 6624975, episodes: 265000, mean episode reward: 383.61936570865004, time: 79.308
steps: 6649975, episodes: 266000, mean episode reward: 376.52987039019456, time: 80.185
steps: 6674975, episodes: 267000, mean episode reward: 385.5271718286392, time: 80.186
steps: 6699975, episodes: 268000, mean episode reward: 382.0838834482628, time: 78.155
steps: 6724975, episodes: 269000, mean episode reward: 376.0751986569672, time: 78.253
steps: 6749975, episodes: 270000, mean episode reward: 379.56879127999616, time: 79.534
steps: 6774975, episodes: 271000, mean episode reward: 389.8192184457049, time: 79.622
steps: 6799975, episodes: 272000, mean episode reward: 387.8714609576237, time: 79.908
steps: 6824975, episodes: 273000, mean episode reward: 391.2711335527787, time: 79.974
steps: 6849975, episodes: 274000, mean episode reward: 383.1304672771214, time: 78.878
steps: 6874975, episodes: 275000, mean episode reward: 383.92066717872234, time: 79.367
steps: 6899975, episodes: 276000, mean episode reward: 379.9877849697574, time: 84.698
steps: 6924975, episodes: 277000, mean episode reward: 384.67704996704526, time: 85.123
steps: 6949975, episodes: 278000, mean episode reward: 380.7544096923048, time: 86.79
steps: 6974975, episodes: 279000, mean episode reward: 387.6493005923934, time: 90.017
steps: 6999975, episodes: 280000, mean episode reward: 380.10174304018136, time: 92.567
steps: 7024975, episodes: 281000, mean episode reward: 387.2020883174855, time: 88.337
steps: 7049975, episodes: 282000, mean episode reward: 387.13252111827876, time: 88.317
steps: 7074975, episodes: 283000, mean episode reward: 378.66840399107, time: 87.841
steps: 7099975, episodes: 284000, mean episode reward: 378.41919793540126, time: 87.802
steps: 7124975, episodes: 285000, mean episode reward: 383.24638230902076, time: 87.806
steps: 7149975, episodes: 286000, mean episode reward: 384.8099214505645, time: 87.772
steps: 7174975, episodes: 287000, mean episode reward: 384.8941299431361, time: 87.828
steps: 7199975, episodes: 288000, mean episode reward: 383.3039166648343, time: 87.902
steps: 7224975, episodes: 289000, mean episode reward: 385.77569594318885, time: 88.794
steps: 7249975, episodes: 290000, mean episode reward: 380.63108309645173, time: 91.188
steps: 7274975, episodes: 291000, mean episode reward: 380.95964447936774, time: 92.676
steps: 7299975, episodes: 292000, mean episode reward: 387.70093258943126, time: 93.092
steps: 7324975, episodes: 293000, mean episode reward: 380.5119081474578, time: 89.025
